Produkt,Datum,prognose,lo80,hi80,lo95,hi95
"Süße Mandeln, Kokosraspeln oder Ähnliches",2026-01-01,107.29999999999998,98.95691435836198,115.90862257608981,94.64936071439801,120.5717939897541
"Süße Mandeln, Kokosraspeln oder Ähnliches",2026-02-01,107.29999999999998,98.74375319668583,116.13576065091597,94.32913938082159,120.92471471773564
"Süße Mandeln, Kokosraspeln oder Ähnliches",2026-03-01,107.29999999999998,98.53603331063309,116.35745757870525,94.0172430345531,121.26931116364952
"Süße Mandeln, Kokosraspeln oder Ähnliches",2026-04-01,107.29999999999998,98.33337040702378,116.57409765264975,93.7130838780637,121.60617112517988
"Süße Mandeln, Kokosraspeln oder Ähnliches",2026-05-01,107.29999999999998,98.13542341072721,116.78602194789211,93.41614021511316,121.93581629872246
"Süße Mandeln, Kokosraspeln oder Ähnliches",2026-06-01,107.29999999999998,97.94188795146185,116.99353483472608,93.12594648912054,122.2587122410136
Süßstoff,2025-07-01,113.70074845928569,95.91157269309136,139.0118496377482,88.49128751170142,157.23971843415794
Süßstoff,2025-08-01,113.70074850322044,95.30346976669838,140.26073630546,87.69523121832796,159.6681991032526
Süßstoff,2025-09-01,113.70074851791368,94.72501195263104,141.48316472759214,86.94172675334376,162.07399101659405
Süßstoff,2025-10-01,113.70074852282765,94.17299177577556,142.6823655768988,86.22604205177227,164.4621822332723
Süßstoff,2025-11-01,113.70074852447028,93.64473009751066,143.86104146823968,85.54423330728814,166.83708120505284
Süßstoff,2025-12-01,113.70074852501848,93.13796236717565,145.0214806740963,84.8929742703496,169.20238761546054
Süßstoff,2026-01-01,113.7007485252032,92.65075447539,146.16564126201382,84.2694301303082,171.56131871993193
Süßstoff,2026-02-01,113.70074852526378,92.18143932250895,147.2952145248701,83.67116256233598,173.91670455621193
Süßstoff,2026-03-01,113.70074852528464,91.72856819945636,148.41167360156427,83.09605703559147,176.27106091206153
Süßstoff,2026-04-01,113.70074852529258,91.2908729658211,149.51631130127842,82.54226633214827,178.6266460952299
Süßstoff,2026-05-01,113.70074852529358,90.86723623497689,150.6102699211465,82.00816607568247,180.98550570540212
Süßstoff,2026-06-01,113.70074852529358,90.456667589405,151.6945650338243,81.49231929614425,183.34950838150957
Teilentrahmte Milch,2025-07-01,135.60000000000005,116.58682333988168,152.82118071919456,105.53613958078415,161.37942967226616
Teilentrahmte Milch,2025-08-01,135.60000000000005,115.76742232277843,153.48962549524452,104.18467236289207,162.3608787350788
Teilentrahmte Milch,2025-09-01,135.60000000000005,114.97474160896728,154.13094421984718,102.87165316771207,163.30135405899978
Teilentrahmte Milch,2025-10-01,135.60000000000005,114.20591449818879,154.74800075015827,101.59268494759891,164.20520666093597
Teilentrahmte Milch,2025-11-01,135.60000000000005,113.45854314246473,155.34319002707755,100.34408312144993,165.0760736143277
Teilentrahmte Milch,2025-12-01,135.60000000000005,112.73059777642155,155.9185388639384,99.12272194013083,165.91703167065845
Teilentrahmte Milch,2026-01-01,135.60000000000005,112.02034215386978,156.4757805161541,97.92592080784732,166.7307108907799
Teilentrahmte Milch,2026-02-01,135.60000000000005,111.32627732985164,157.01641090094637,96.7513585708306,167.51938029454456
Teilentrahmte Milch,2026-03-01,135.60000000000005,110.64709856212369,157.54173169608544,95.59700780253465,168.28501350630003
Teilentrahmte Milch,2026-04-01,135.60000000000005,109.98166177609146,158.05288387462946,94.46108366183509,169.02933982192232
Teilentrahmte Milch,2026-05-01,135.60000000000005,109.3289571218752,158.55087414733396,93.34200355525478,169.75388446691522
Teilentrahmte Milch,2026-06-01,135.60000000000005,108.68808787275604,159.03659606360253,92.23835493336976,170.4600007153946
Tiefgefrorene Küchenkräuter,2025-07-01,120.41502591398248,105.08679984691476,134.00131302143402,95.98680954243092,140.663291385503
Tiefgefrorene Küchenkräuter,2025-08-01,120.30003794897779,103.34540915840176,135.14422470271714,93.12905840173985,142.37719009826674
Tiefgefrorene Küchenkräuter,2025-09-01,120.18493997637232,101.52498789618518,136.31419744489904,90.0960597721402,144.12371285068932
Tiefgefrorene Küchenkräuter,2025-10-01,120.06973167982405,99.62254166159042,137.5095714310566,86.8718068602989,145.9002912186304
Tiefgefrorene Küchenkräuter,2025-11-01,119.95441274147196,97.63454637796644,138.7287959906953,83.43640489284995,147.70455645955246
Tiefgefrorene Küchenkräuter,2025-12-01,119.83898284192568,95.55687349879409,139.97042157725042,79.76479505743488,149.5343235132237
Tiefgefrorene Küchenkräuter,2026-01-01,119.72344166025525,93.38469525127869,141.23309219636448,75.82485292601056,151.3875759384312
Tiefgefrorene Küchenkräuter,2026-02-01,119.60778887398067,91.11236378512976,142.51553838393016,71.57444355684824,153.26245194492782
Tiefgefrorene Küchenkräuter,2026-03-01,119.49202415906143,88.73325582094222,143.81657075237578,66.95663861011717,155.15723154995038
Tiefgefrorene Küchenkräuter,2026-04-01,119.3761471898859,86.23957095003684,145.13507408476733,61.89146612760533,157.07032482400052
Tiefgefrorene Küchenkräuter,2026-05-01,119.26015763926064,83.62206649501056,146.47000193906382,56.26051562201455,159.00026116039257
Tiefgefrorene Küchenkräuter,2026-06-01,119.14405517839963,80.86970370092203,147.8203717188426,49.87496195755796,160.94567949112937
Tiefgefrorene Meeresfrüchte,2025-07-01,109.09314558767628,101.25778481757082,118.16659392041484,97.52894709203846,123.57331403611077
Tiefgefrorene Meeresfrüchte,2025-08-01,109.10747546633368,100.83696911499099,118.76939485112625,96.92471791268397,124.57013649262704
Tiefgefrorene Meeresfrüchte,2025-09-01,109.11962833765855,100.42981704727147,119.35851609906939,96.34310399993635,125.55093915998525
Tiefgefrorene Meeresfrüchte,2025-10-01,109.12993457316138,100.03596091819055,119.93441022855836,95.78318942382123,126.51598212418762
Tiefgefrorene Meeresfrüchte,2025-11-01,109.13867451039759,99.65494378224061,120.49759452413926,95.24397871636315,127.46567695823967
Tiefgefrorene Meeresfrüchte,2025-12-01,109.14608600193485,99.28625496943506,121.04862252768258,94.7244427802514,128.40053779230388
Tiefgefrorene Meeresfrüchte,2026-01-01,109.15237083339677,98.9293554032015,121.58806376946744,94.2235502621926,129.3211451972232
Tiefgefrorene Meeresfrüchte,2026-02-01,109.15770017773599,98.5836955652079,122.11648940875857,93.74028867595823,130.22811946400287
Tiefgefrorene Meeresfrüchte,2026-03-01,109.16221922882956,98.24872812412892,122.63446217616873,93.27367826286914,131.12210085821937
Tiefgefrorene Meeresfrüchte,2026-04-01,109.16605113671488,97.92391667348579,123.14252946662226,92.82278069784849,132.0037351000985
Tiefgefrorene Meeresfrüchte,2026-05-01,109.16930034887092,97.6087416252645,123.64121874718099,92.38670414231972,132.87366278557886
Tiefgefrorene Meeresfrüchte,2026-06-01,109.17205544659313,97.30270402408205,124.13103466631696,91.96460572059067,133.7325117922439
Tiefgefrorener Spinat,2025-07-01,175.27522752400648,156.94944206632184,198.14316661088154,148.6542750576948,212.69014087753635
Tiefgefrorener Spinat,2025-08-01,177.3805938423563,158.26720845956544,201.41356641311728,149.65828217412994,216.80694156069535
Tiefgefrorener Spinat,2025-09-01,179.53453275974937,159.61480939744519,204.77417421068824,150.68711470827222,221.05324639507361
Tiefgefrorener Spinat,2025-10-01,181.73871392445605,160.99261810927715,208.22950472592757,151.74072847486983,225.43650458226963
Tiefgefrorener Spinat,2025-11-01,183.99488367212743,162.40106752873382,211.78428793468805,152.8191463741442,229.96459190048475
Tiefgefrorener Spinat,2025-12-01,186.30486945423831,163.84064643319473,215.44349285159876,153.92245135635486,234.64586006647394
Tiefgefrorener Spinat,2026-01-01,188.67058457589118,165.31189650796114,219.21235216717284,155.05078073075762,239.48918920398728
Tiefgefrorener Spinat,2026-02-01,191.09403326820095,166.81541016395332,223.096388096654,156.20432155298985,244.50404424077038
Tiefgefrorener Spinat,2026-03-01,193.57731612327584,168.3518289782536,227.10143978364766,157.38330688693043,249.70053607557122
Tiefgefrorener Spinat,2026-04-01,196.12263592215842,169.92184265692492,231.2336925976859,158.58801278247736,255.08948840505994
Tiefgefrorener Spinat,2026-05-01,198.73230388931552,171.52618844272106,235.49970967274936,159.81875584571324,260.6825111763306
Tiefgefrorener Spinat,2026-06-01,201.40874641028347,173.16565090761745,239.90646605077612,161.0758913038006,266.4920817338048
Tiefgefrorenes Fischfilet,2025-07-01,127.24137121354816,106.75839555772946,156.74559277668342,98.27632223114247,178.2554546650563
Tiefgefrorenes Fischfilet,2025-08-01,127.18165051663895,105.589615353694,159.0497448892816,96.7744180159677,182.86304004504677
Tiefgefrorenes Fischfilet,2025-09-01,127.12940406493175,104.47633111976079,161.37065644105417,95.35365107756557,187.5953809182185
Tiefgefrorenes Fischfilet,2025-10-01,127.08369166284933,103.41495055592777,163.7063973859161,94.00809338054687,192.45359621253402
Tiefgefrorenes Fischfilet,2025-11-01,127.04369249755116,102.40206172411196,166.0554574446837,92.73221077268316,197.4395758943605
Tiefgefrorenes Fischfilet,2025-12-01,127.00868972035131,101.43444957468549,168.4166804872976,91.5208677361597,202.5559238309763
Tiefgefrorenes Fischfilet,2026-01-01,126.97805707972876,100.50910226313464,170.78920994294134,90.36931919118587,207.80591462634564
Tiefgefrorenes Fischfilet,2026-02-01,126.95124731914242,99.6232105221149,173.17244316929077,89.27319426183192,213.1934621418809
Tiefgefrorenes Fischfilet,2026-03-01,126.92778209602452,98.77416242970413,175.5659931461432,88.22847537721671,218.72309796293334
Tiefgefrorenes Fischfilet,2026-04-01,126.90724321437223,97.95953524176684,177.96965619697556,87.23147499863293,224.39995850531167
Tiefgefrorenes Fischfilet,2026-05-01,126.88926499352377,97.17708546861184,180.3833847041071,86.27881150478976,230.22977979692632
Tiefgefrorenes Fischfilet,2026-06-01,126.87352762107828,96.42473802377164,182.80726398625652,85.36738523851355,236.2188992387359
Tiefgefrorenes Geflügelfleisch,2025-07-01,161.69512544140537,147.54971073932794,175.3104581352259,139.8139735993518,182.32989828343236
Tiefgefrorenes Geflügelfleisch,2025-08-01,162.5375172324657,147.83831031058796,176.66793014047266,139.7899983585096,183.94715204475492
Tiefgefrorenes Geflügelfleisch,2025-09-01,163.37797472408403,148.14889288174868,178.00029471883687,139.80091154916954,185.527348874851
Tiefgefrorenes Geflügelfleisch,2025-10-01,164.21651664062483,148.47905617789527,179.30997348879342,139.84303238056717,187.07416854246068
Tiefgefrorenes Geflügelfleisch,2025-11-01,165.0531614018035,148.8267878045277,180.59899810451043,139.91327557733342,188.5906956785311
Tiefgefrorenes Geflügelfleisch,2025-12-01,165.88792712173574,149.19038174273453,181.86909375086537,140.0090238215059,190.0795473281315
Tiefgefrorenes Geflügelfleisch,2026-01-01,166.72083161323297,149.56837654589114,183.12174094101852,140.1280333496891,191.54296734175526
Tiefgefrorenes Geflügelfleisch,2026-02-01,167.55189239386917,149.95950872975138,184.3582221222708,140.26836276288816,192.9828975523012
Tiefgefrorenes Geflügelfleisch,2026-03-01,168.3811266925557,150.3626770272699,185.57965741797022,140.42831843522808,194.40103235287845
Tiefgefrorenes Geflügelfleisch,2026-04-01,169.2085514561692,150.77691456272666,186.78703245055343,140.60641202099637,195.7988611764753
Tiefgefrorenes Geflügelfleisch,2026-05-01,170.03418335607068,151.20136689853362,187.98122029220758,140.80132693280444,197.17770200485953
Tiefgefrorenes Geflügelfleisch,2026-06-01,170.8580387944623,151.63527450520849,189.16299899261136,141.01189157608852,198.53872812153915
Tiefgefrorenes Obst,2025-07-01,114.44261385358035,93.58428737892078,132.04642565769905,80.3807933855743,140.4751963597754
Tiefgefrorenes Obst,2025-08-01,114.41405094582123,92.30491279095385,132.89474351960982,78.1077412291319,141.70559230623599
Tiefgefrorenes Obst,2025-09-01,114.39025431654225,91.05503025937193,133.71352909310588,75.84990328303766,142.88881070501205
Tiefgefrorenes Obst,2025-10-01,114.37042937536737,89.83230705473808,134.5043454591312,73.60268377803486,144.0278117184848
Tiefgefrorenes Obst,2025-11-01,114.35391376755382,88.63456164696994,135.268725701082,71.36137059609813,145.12539973715505
Tiefgefrorenes Obst,2025-12-01,114.34015543804544,87.45975785816422,136.0081541573049,69.12109706117855,146.18421461296202
Tiefgefrorenes Obst,2026-01-01,114.32869431275533,86.30599791557137,136.7240538867688,66.87679048900104,147.2067289170339
Tiefgefrorenes Obst,2026-02-01,114.31914700722005,85.17151466463,137.41777891318569,64.62310484843373,148.19524959986228
Tiefgefrorenes Obst,2026-03-01,114.31119406692015,84.05466324278503,138.0906100631671,62.35433378112921,149.15192273441684
Tiefgefrorenes Obst,2026-04-01,114.30456932331595,82.95391248931298,138.7437534533033,60.06429845109605,150.07874031373794
Tiefgefrorenes Obst,2026-05-01,114.2990510170067,81.86783631735615,139.3783408880714,57.74620200501183,150.97754832413474
Tiefgefrorenes Obst,2026-06-01,114.29445439617504,80.79510522150053,139.99543160087825,55.392438321023505,151.85005551741406
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2025-07-01,163.53721349138885,147.79365785702913,180.6420030829807,139.98066740771998,190.27876019913072
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2025-08-01,164.70414465517686,148.1349342638448,182.7763003877045,139.93760147217748,192.98738223235108
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2025-09-01,165.8797692699405,148.50880880596705,184.89708138365677,139.94022432997772,195.67169057968664
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2025-10-01,167.06300225798424,148.91155479958093,187.0057397413813,139.98335639591082,198.33431373450443
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2025-11-01,168.2540070338094,149.34057362479746,189.10516655392703,140.06292968336749,200.97956631296225
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2025-12-01,169.452376732455,149.7933688569013,191.19697799003615,140.1753220482823,203.61010118727322
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2026-01-01,170.65815337285628,150.2680165455218,193.283164870859,140.3175670202978,206.22892884964733
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2026-02-01,171.87119274075351,150.7627640098107,195.36516599505518,140.48705519847212,208.8383108399407
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2026-03-01,173.0915139173105,151.27617689434013,197.44444775952718,140.6815842905016,211.44047343289571
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2026-04-01,174.31907686665616,151.8069766749157,199.5222010127698,140.8992207413983,214.03725245192055
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2026-05-01,175.55390184910127,152.35407826892097,201.59955149719892,141.13829743854018,216.6303559964621
"Tiefgefrorenes, tafelfertig zubereitetes Fleisch",2026-06-01,176.79599123904714,152.91651991615348,203.6774660201269,141.3973451263504,219.2212589064897
Toastbrot,2025-07-01,143.94348590358604,117.74686565304019,183.9777161085775,107.26250545133381,214.99334885021105
Toastbrot,2025-08-01,143.76300481008965,116.24428730988221,186.99923682943626,105.39996846561392,221.49731358752715
Toastbrot,2025-09-01,143.59820404591633,114.80734609720086,190.09119836344735,103.63087749112236,228.3113583880078
Toastbrot,2025-10-01,143.4476918524915,113.4322267846639,193.25254229377163,101.94902567812728,235.45105402760504
Toastbrot,2025-11-01,143.3102048173982,112.11533344551144,196.48245668783903,100.34864172286434,242.93368506417102
Toastbrot,2025-12-01,143.18459525643425,110.85328111356813,199.78036554335816,98.82436337555629,250.7784135919356
Toastbrot,2026-01-01,143.06981996092674,109.64288760716391,203.14591684030518,97.37121223820908,259.0064612199894
Toastbrot,2026-02-01,142.96493014330895,108.48116505386766,206.57897053368126,95.98456931330277,267.64131517319805
Toastbrot,2026-03-01,142.86906243725002,107.3653110270106,210.07958718528587,94.66015121746516,276.70896403588944
Toastbrot,2026-04-01,142.78143082823087,106.29269937065025,213.64801757696824,93.39398715133612,286.2381688611642
Toastbrot,2026-05-01,142.70131940708748,105.26087084953672,217.28469344913177,92.18239676360403,296.2607759956675
Toastbrot,2026-06-01,142.6280758531182,104.26752376903084,220.99021939868607,91.02196903636367,306.8120789566903
Tomaten,2025-07-01,85.07728580882926,61.70272790923071,133.9194487205804,53.7139578510583,189.09837417466468
Tomaten,2025-08-01,83.36811435906714,59.815487418236,134.1414098734986,51.87645561436077,194.07953688931838
Tomaten,2025-09-01,89.60867096976273,62.105383962486165,155.44684478074157,53.23529618882241,246.5349489428448
Tomaten,2025-10-01,106.43214266699184,68.96016011313081,219.08136734516953,57.856864788290004,457.3306608833383
Tomaten,2025-11-01,117.06217137958343,72.29926360574136,279.39433917665747,59.79999196425416,840.2305089691774
Tomaten,2025-12-01,114.6278708477249,70.24335723492526,281.03205726293965,57.96861832253039,923.0995696667803
Tomaten,2026-01-01,128.080446859127,74.19768794760871,391.83956352926526,60.284316225319856,6370.006030651886
Tomaten,2026-02-01,117.78326833197228,69.45862988856932,333.8617627945594,56.707398341761724,2280.713017200228
Tomaten,2026-03-01,111.99994476411499,66.43144313870746,310.1073856455157,54.32236265246435,1797.739077423124
Tomaten,2026-04-01,112.71919149639015,65.86880790348773,331.9711559613882,53.64298266401446,3202.5229868199267
Tomaten,2026-05-01,100.60116580173553,60.63653189109003,261.79120035994595,49.80611711343951,1087.7516077803184
Tomaten,2026-06-01,85.74281352747553,54.11133512861669,190.82724080488015,45.04024656710867,472.92857658410185
Tomatenketchup oder Gewürzketchup,2025-07-01,163.28305745228656,126.56412388704001,227.36315669808607,112.88139273511052,284.8980707391087
Tomatenketchup oder Gewürzketchup,2025-08-01,163.35405673187134,124.63937630575668,233.73840360876372,110.50788123517876,300.10202282855965
